claim_id,object_key,property_key,property_value,source_id,timestamp,parent_id,"r806: LTM (0.001,0.8,1,0.4; 0.5,0.5,0.1,0.9,0.1,0.9,500,100,9)",r806_bool
2686738,DJI00844_2.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2686739,DJI00844_3.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2686740,DJI00845_1.jpg,IsHouse,0,109.147.111.49,"",,1,t
2686741,DJI00846_0.jpg,IsHouse,0,109.147.111.49,"",,0.2045,f
2686742,DJI00847_0.jpg,IsHouse,0,109.147.111.49,"",,0.7955,t
2686743,DJI00847_2.jpg,IsHouse,0,109.147.111.49,"",,0.0455,f
2686744,DJI00848_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2686745,DJI00848_1.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2686746,DJI00848_3.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2686747,DJI00849_1.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2686748,DJI01013_3.jpg,IsHouse,1,95.144.193.104,"",,0,f
2686749,DJI00849_2.jpg,IsHouse,0,109.147.111.49,"",,0.8636,t
2686750,DJI00849_3.jpg,IsHouse,0,109.147.111.49,"",,0.9091,t
2686751,DJI00850_3.jpg,IsHouse,0,109.147.111.49,"",,0.4318,f
2686752,DJI01014_0.jpg,IsHouse,1,95.144.193.104,"",,0.1591,f
2686753,DJI00850_1.jpg,IsHouse,0,109.147.111.49,"",,0.5227,t
2686754,DJI01014_1.jpg,IsHouse,1,95.144.193.104,"",,0.0227,f
2686755,DJI00851_1.jpg,IsHouse,0,109.147.111.49,"",,0.25,f
2686756,DJI00851_3.jpg,IsHouse,0,109.147.111.49,"",,0.0682,f
2686757,DJI00852_1.jpg,IsHouse,0,109.147.111.49,"",,0.3864,f
2686758,DJI00853_0.jpg,IsHouse,0,109.147.111.49,"",,0.6364,t
2686759,DJI00853_2.jpg,IsHouse,0,109.147.111.49,"",,0.0909,f
2686760,DJI01015_0.jpg,IsHouse,1,95.144.193.104,"",,0.9773,t
2686761,DJI00854_2.jpg,IsHouse,0,109.147.111.49,"",,0.1591,f
2686762,DJI01015_2.jpg,IsHouse,0,95.144.193.104,"",,0.2045,f
2686763,DJI00855_0.jpg,IsHouse,0,109.147.111.49,"",,0.5909,t
2686764,DJI00855_2.jpg,IsHouse,0,109.147.111.49,"",,0.3182,f
2686765,DJI00856_2.jpg,IsHouse,0,109.147.111.49,"",,0.5909,t
2686766,DJI00851_2.jpg,IsHouse,0,109.147.111.49,"",,0.1136,f
2686767,DJI01014_2.jpg,IsHouse,1,95.144.193.104,"",,0.0227,f
2686768,DJI00852_2.jpg,IsHouse,0,109.147.111.49,"",,0.0909,f
2686769,DJI01014_3.jpg,IsHouse,1,95.144.193.104,"",,0,f
2686770,DJI00854_0.jpg,IsHouse,0,109.147.111.49,"",,0.8182,t
2686771,DJI00854_3.jpg,IsHouse,0,109.147.111.49,"",,0.9545,t
2686772,DJI00855_1.jpg,IsHouse,0,109.147.111.49,"",,0.5227,t
2686773,DJI01015_3.jpg,IsHouse,1,95.144.193.104,"",,0.1364,f
2686774,DJI00856_1.jpg,IsHouse,0,109.147.111.49,"",,0.25,f
2686775,DJI00856_3.jpg,IsHouse,0,109.147.111.49,"",,0.6364,t
2686776,DJI00857_1.jpg,IsHouse,0,109.147.111.49,"",,0.3864,f
2686777,DJI00857_3.jpg,IsHouse,0,109.147.111.49,"",,0.7955,t
2686778,DJI00858_2.jpg,IsHouse,0,109.147.111.49,"",,0.4773,f
2686779,DJI00853_3.jpg,IsHouse,0,109.147.111.49,"",,0.9773,t
2686780,DJI00854_1.jpg,IsHouse,1,109.147.111.49,"",,0.3182,f
2686781,DJI01015_1.jpg,IsHouse,1,95.144.193.104,"",,0.8864,t
2686782,DJI00855_3.jpg,IsHouse,1,109.147.111.49,"",,0.3182,f
2686783,DJI00856_0.jpg,IsHouse,1,109.147.111.49,"",,0.2727,f
2686784,DJI00857_2.jpg,IsHouse,0,109.147.111.49,"",,0.4773,f
2686785,DJI00858_0.jpg,IsHouse,0,109.147.111.49,"",,0.4091,f
2686786,DJI00859_2.jpg,IsHouse,0,109.147.111.49,"",,0.4773,f
2686787,DJI00859_3.jpg,IsHouse,0,109.147.111.49,"",,0.4545,f
2686788,DJI00860_1.jpg,IsHouse,1,109.147.111.49,"",,0.5909,t
2686789,DJI00861_0.jpg,IsHouse,0,109.147.111.49,"",,0.4773,f
2686790,DJI00857_0.jpg,IsHouse,0,109.147.111.49,"",,0.3636,f
2686791,DJI00858_1.jpg,IsHouse,0,109.147.111.49,"",,0.4318,f
2686792,DJI00858_3.jpg,IsHouse,0,109.147.111.49,"",,0.5682,t
2686793,DJI00859_1.jpg,IsHouse,0,109.147.111.49,"",,0.4318,f
2686794,DJI01016_1.jpg,IsHouse,0,95.144.193.104,"",,0.6818,t
2686795,DJI00860_2.jpg,IsHouse,0,109.147.111.49,"",,0.4318,f
2686796,DJI01016_2.jpg,IsHouse,1,95.144.193.104,"",,0.1136,f
2686797,DJI00861_1.jpg,IsHouse,1,109.147.111.49,"",,0.5,f
2686798,DJI00861_3.jpg,IsHouse,0,109.147.111.49,"",,0.2045,f
2686799,DJI00862_1.jpg,IsHouse,0,109.147.111.49,"",,0.8636,t
2686800,DJI00862_3.jpg,IsHouse,0,109.147.111.49,"",,0.2955,f
2686801,DJI00863_1.jpg,IsHouse,1,109.147.111.49,"",,0.6818,t
2686802,DJI00859_0.jpg,IsHouse,0,109.147.111.49,"",,0.4545,f
2686803,DJI01016_0.jpg,IsHouse,1,95.144.193.104,"",,0.1818,f
2686804,DJI00860_0.jpg,IsHouse,0,109.147.111.49,"",,0.7045,t
2686805,DJI00860_3.jpg,IsHouse,0,109.147.111.49,"",,0.4091,f
2686806,DJI00861_2.jpg,IsHouse,0,109.147.111.49,"",,0.5,f
2686807,DJI00862_0.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2686808,DJI00862_2.jpg,IsHouse,0,109.147.111.49,"",,0.8409,t
2686809,DJI00863_0.jpg,IsHouse,0,109.147.111.49,"",,0.9091,t
2686810,DJI00863_2.jpg,IsHouse,0,109.147.111.49,"",,0.75,t
2686811,DJI01017_1.jpg,IsHouse,0,95.144.193.104,"",,0.6136,t
2686812,DJI01017_3.jpg,IsHouse,1,95.144.193.104,"",,0.1136,f
2686813,DJI01018_1.jpg,IsHouse,1,95.144.193.104,"",,0.0682,f
2686814,DJI01016_3.jpg,IsHouse,1,95.144.193.104,"",,0.0455,f
2686815,DJI00863_3.jpg,IsHouse,0,109.147.111.49,"",,0.3409,f
2686816,DJI00864_0.jpg,IsHouse,0,109.147.111.49,"",,1,t
2686817,DJI01017_0.jpg,IsHouse,1,95.144.193.104,"",,0.2045,f
2686818,DJI01017_2.jpg,IsHouse,1,95.144.193.104,"",,0.0455,f
2686819,DJI01018_0.jpg,IsHouse,1,95.144.193.104,"",,0.9318,t
2686820,DJI01019_3.jpg,IsHouse,0,95.144.193.104,"",,0.1591,f
2686821,DJI01020_1.jpg,IsHouse,0,95.144.193.104,"",,0.1136,f
2686822,DJI01021_1.jpg,IsHouse,1,95.144.193.104,"",,0.9773,t
2686823,DJI01018_2.jpg,IsHouse,1,95.144.193.104,"",,0.0682,f
2686824,DJI01018_3.jpg,IsHouse,1,95.144.193.104,"",,0.1136,f
2686825,DJI01019_1.jpg,IsHouse,1,95.144.193.104,"",,0.1364,f
2686826,DJI01019_2.jpg,IsHouse,1,95.144.193.104,"",,0.0455,f
2686827,DJI01020_0.jpg,IsHouse,1,95.144.193.104,"",,0.1136,f
2686828,DJI01020_3.jpg,IsHouse,0,95.144.193.104,"",,0.1136,f
2686829,DJI01019_0.jpg,IsHouse,1,95.144.193.104,"",,0.0909,f
2686830,DJI01020_2.jpg,IsHouse,1,95.144.193.104,"",,0.1136,f
2686831,DJI01021_0.jpg,IsHouse,1,95.144.193.104,"",,0.2045,f
2686832,DJI01010_0.jpg,IsHouse,1,37.120.35.12,"",,0.0455,f
2686833,DJI01010_2.jpg,IsHouse,1,37.120.35.12,"",,0.0909,f
2686834,DJI01010_3.jpg,IsHouse,1,37.120.35.12,"",,0.0682,f
2686835,DJI01011_1.jpg,IsHouse,0,37.120.35.12,"",,0.2955,f
2686836,DJI01011_2.jpg,IsHouse,1,37.120.35.12,"",,0.0455,f
2686837,DJI01010_1.jpg,IsHouse,0,37.120.35.12,"",,0.2045,f
2686838,DJI01011_0.jpg,IsHouse,1,37.120.35.12,"",,0.0909,f
2686839,DJI01011_3.jpg,IsHouse,1,37.120.35.12,"",,0.1136,f
2686840,DJI01012_0.jpg,IsHouse,0,37.120.35.12,"",,0.6136,t
2686841,DJI01012_1.jpg,IsHouse,0,37.120.35.12,"",,0.1364,f
2686842,DJI01012_3.jpg,IsHouse,1,128.250.4.112,"",,1,t
2686843,DJI01012_3.jpg,IsHouse,0,128.250.4.112,"",,0.0682,f
2686844,DJI01013_0.jpg,IsHouse,1,128.250.4.112,"",,0.2045,f
2686845,DJI01013_0.jpg,IsHouse,0,128.250.4.112,"",,0.8182,t
2686846,DJI01013_1.jpg,IsHouse,1,128.250.4.112,"",,0.6591,t
2686847,DJI01013_1.jpg,IsHouse,0,128.250.4.112,"",,0.4545,f
2686848,DJI01012_3.jpg,IsHouse,0,37.120.35.12,"",,0.0682,f
2686849,DJI01011_3.jpg,IsHouse,1,128.250.4.112,"",,0.1136,f
2686850,DJI01012_0.jpg,IsHouse,1,128.250.4.112,"",,0.8864,t
2686851,DJI01012_2.jpg,IsHouse,1,37.120.35.12,"",,0,f
2686852,DJI01013_3.jpg,IsHouse,1,128.250.4.112,"",,0,f
2686853,DJI01013_2.jpg,IsHouse,1,88.84.15.62,"",,0.75,t
2686854,DJI01014_1.jpg,IsHouse,0,88.84.15.62,"",,0.9773,t
2686855,DJI01013_3.jpg,IsHouse,1,37.120.35.12,"",,0,f
2686856,DJI01014_2.jpg,IsHouse,0,88.84.15.62,"",,1,t
2686857,DJI01013_3.jpg,IsHouse,0,128.250.4.112,"",,0.8636,t
2686858,DJI01013_3.jpg,IsHouse,0,88.84.15.62,"",,0.8636,t
2686861,DJI01013_3.jpg,IsHouse,0,37.120.35.12,"",,0.8636,t
2686862,DJI01014_2.jpg,IsHouse,1,37.120.35.12,"",,0.0227,f
2686863,DJI01012_2.jpg,IsHouse,1,82.34.166.245,"",,0,f
2686864,DJI01012_3.jpg,IsHouse,0,82.34.166.245,"",,0.0682,f
2686865,DJI01014_3.jpg,IsHouse,1,37.120.35.12,"",,0,f
2686866,DJI01015_0.jpg,IsHouse,0,37.120.35.12,"",,0.6818,t
2686867,DJI01015_1.jpg,IsHouse,0,37.120.35.12,"",,0.5909,t
2686868,DJI01014_3.jpg,IsHouse,1,82.34.166.245,"",,0,f
2686869,DJI01014_3.jpg,IsHouse,0,37.120.35.12,"",,0.9545,t
2686872,DJI01015_2.jpg,IsHouse,0,37.120.35.12,"",,0.2045,f
2686874,DJI01015_3.jpg,IsHouse,1,37.120.35.12,"",,0.1364,f
2686875,DJI01014_0.jpg,IsHouse,1,128.250.4.112,"",,0.1591,f
2686876,DJI01014_0.jpg,IsHouse,1,108.7.223.40,"",,0.1591,f
2686877,DJI01016_0.jpg,IsHouse,1,109.189.128.151,"",,0.1818,f
2686878,DJI01016_3.jpg,IsHouse,1,82.153.130.193,"",,0.0455,f
2686879,DJI01017_2.jpg,IsHouse,1,109.189.128.151,"",,0.0455,f
2686880,DJI01018_1.jpg,IsHouse,1,82.153.130.193,"",,0.0682,f
2686881,DJI01018_2.jpg,IsHouse,1,82.153.130.193,"",,0.0682,f
2686882,DJI01019_0.jpg,IsHouse,1,82.153.130.193,"",,0.0909,f
2686883,DJI01016_1.jpg,IsHouse,1,109.189.128.151,"",,0.5682,t
2686884,DJI01016_2.jpg,IsHouse,1,109.189.128.151,"",,0.1136,f
2686885,DJI01016_3.jpg,IsHouse,1,109.189.128.151,"",,0.0455,f
2686886,DJI01017_0.jpg,IsHouse,1,109.189.128.151,"",,0.2045,f
2686887,DJI01016_2.jpg,IsHouse,1,82.153.130.193,"",,0.1136,f
2686888,DJI01017_1.jpg,IsHouse,1,109.189.128.151,"",,0.6591,t
2686889,DJI01017_2.jpg,IsHouse,1,82.153.130.193,"",,0.0455,f
2686890,DJI01017_3.jpg,IsHouse,1,82.153.130.193,"",,0.1136,f
2686891,DJI01018_3.jpg,IsHouse,1,82.153.130.193,"",,0.1136,f
2686892,DJI01019_1.jpg,IsHouse,1,82.153.130.193,"",,0.1364,f
2686893,DJI01019_2.jpg,IsHouse,1,82.153.130.193,"",,0.0455,f
2686894,DJI01020_0.jpg,IsHouse,1,82.153.130.193,"",,0.1136,f
2686895,DJI01019_3.jpg,IsHouse,0,109.189.128.151,"",,0.1591,f
2686896,DJI01018_0.jpg,IsHouse,0,82.153.130.193,"",,0.5682,t
2686897,DJI01017_3.jpg,IsHouse,1,109.189.128.151,"",,0.1136,f
2686898,DJI01018_0.jpg,IsHouse,1,109.189.128.151,"",,0.9318,t
2686899,DJI01018_3.jpg,IsHouse,1,109.189.128.151,"",,0.1136,f
2686900,DJI01019_0.jpg,IsHouse,1,109.189.128.151,"",,0.0909,f
2686901,DJI01019_3.jpg,IsHouse,0,82.153.130.193,"",,0.1591,f
2686902,DJI01020_1.jpg,IsHouse,0,109.189.128.151,"",,0.1136,f
2686903,DJI01019_2.jpg,IsHouse,1,109.189.128.151,"",,0.0455,f
2686904,DJI01020_1.jpg,IsHouse,0,82.153.130.193,"",,0.1136,f
2686905,DJI01020_3.jpg,IsHouse,0,109.189.128.151,"",,0.1136,f
2686906,DJI01020_3.jpg,IsHouse,0,82.153.130.193,"",,0.1136,f
2686907,DJI01021_3.jpg,IsHouse,1,109.189.128.151,"",,0.4545,f
2686908,DJI01022_0.jpg,IsHouse,1,109.189.128.151,"",,0.3636,f
2686909,DJI01023_0.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686910,DJI01021_2.jpg,IsHouse,0,197.242.118.92,"",,0.6591,t
2686911,DJI01023_2.jpg,IsHouse,0,109.189.128.151,"",,0.6136,t
2686912,DJI01023_3.jpg,IsHouse,0,109.189.128.151,"",,0.3409,f
2686913,DJI01024_1.jpg,IsHouse,0,109.189.128.151,"",,0.4773,f
2686915,DJI01021_0.jpg,IsHouse,1,109.189.128.151,"",,0.2045,f
2686916,DJI01021_3.jpg,IsHouse,0,109.189.128.151,"",,0.6136,t
2686917,DJI01022_1.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2686918,DJI01022_2.jpg,IsHouse,1,109.189.128.151,"",,0.3409,f
2686919,DJI01022_3.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686920,DJI01023_1.jpg,IsHouse,0,109.189.128.151,"",,0.6818,t
2686921,DJI01023_2.jpg,IsHouse,1,109.189.128.151,"",,0.25,f
2686922,DJI01020_2.jpg,IsHouse,1,82.153.130.193,"",,0.1136,f
2686923,DJI01021_1.jpg,IsHouse,0,82.153.130.193,"",,0.3409,f
2686925,DJI01021_0.jpg,IsHouse,0,109.189.128.151,"",,0.7955,t
2686926,DJI01022_0.jpg,IsHouse,0,109.189.128.151,"",,0.4545,f
2686927,DJI01022_1.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686928,DJI01022_2.jpg,IsHouse,0,109.189.128.151,"",,0.4773,f
2686929,DJI01022_3.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686930,DJI01023_0.jpg,IsHouse,1,109.189.128.151,"",,0.3864,f
2686931,DJI01023_1.jpg,IsHouse,0,197.242.118.92,"",,0.6818,t
2686933,DJI01023_3.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686934,DJI01024_0.jpg,IsHouse,1,109.189.128.151,"",,0.3636,f
2686936,DJI01025_0.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686937,DJI01025_1.jpg,IsHouse,0,109.189.128.151,"",,0.7045,t
2686938,DJI01025_2.jpg,IsHouse,0,109.189.128.151,"",,0.4773,f
2686939,DJI01026_1.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686940,DJI00805_1.jpg,IsHouse,0,109.189.128.151,"",,0.6364,t
2686941,DJI00807_0.jpg,IsHouse,0,109.189.128.151,"",,0.5227,t
2686942,DJI00807_1.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686943,DJI00807_2.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686944,DJI00807_3.jpg,IsHouse,0,109.189.128.151,"",,0.6364,t
2686945,DJI01024_0.jpg,IsHouse,0,109.189.128.151,"",,0.4545,f
2686946,DJI01024_2.jpg,IsHouse,0,109.189.128.151,"",,0.4545,f
2686947,DJI01024_3.jpg,IsHouse,0,109.189.128.151,"",,0.6364,t
2686948,DJI01025_2.jpg,IsHouse,1,109.189.128.151,"",,0.3182,f
2686949,DJI01025_3.jpg,IsHouse,0,109.189.128.151,"",,0.5909,t
2686950,DJI01026_0.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686952,DJI01026_2.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686953,DJI01026_3.jpg,IsHouse,0,109.189.128.151,"",,0.4773,f
2686954,DJI00805_0.jpg,IsHouse,0,109.189.128.151,"",,0.6591,t
2686955,DJI00805_1.jpg,IsHouse,1,109.189.128.151,"",,0.2273,f
2686956,DJI00805_2.jpg,IsHouse,0,109.189.128.151,"",,0.6591,t
2686957,DJI01024_2.jpg,IsHouse,1,109.189.128.151,"",,0.3636,f
2686959,DJI01025_0.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686962,DJI01026_0.jpg,IsHouse,1,109.189.128.151,"",,0.2045,f
2686963,DJI01026_2.jpg,IsHouse,1,109.189.128.151,"",,0.3636,f
2686965,DJI00805_0.jpg,IsHouse,1,109.189.128.151,"",,0.25,f
2686966,DJI00805_2.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2686967,DJI00805_3.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686968,DJI00806_0.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686969,DJI01021_2.jpg,IsHouse,1,134.76.172.139,"",,0.2955,f
2686970,DJI00805_3.jpg,IsHouse,0,109.189.128.151,"",,0.4091,f
2686971,DJI00806_0.jpg,IsHouse,0,109.189.128.151,"",,0.5682,t
2686972,DJI00806_3.jpg,IsHouse,1,109.189.128.151,"",,0.3182,f
2686973,DJI00807_0.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686974,DJI00808_0.jpg,IsHouse,0,109.189.128.151,"",,0.4545,f
2686975,DJI00808_1.jpg,IsHouse,0,109.189.128.151,"",,0.6591,t
2686976,DJI00808_2.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686977,DJI00809_1.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686978,DJI00809_3.jpg,IsHouse,0,109.189.128.151,"",,0.5,f
2686979,DJI00810_0.jpg,IsHouse,0,109.189.128.151,"",,0.4318,f
2686980,DJI00810_1.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2686981,DJI00806_1.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686982,DJI00806_1.jpg,IsHouse,0,109.189.128.151,"",,0.5227,t
2686983,DJI00806_3.jpg,IsHouse,0,109.189.128.151,"",,0.4318,f
2686984,DJI00807_1.jpg,IsHouse,1,109.189.128.151,"",,0.2273,f
2686985,DJI00807_2.jpg,IsHouse,1,109.189.128.151,"",,0.25,f
2686986,DJI00807_3.jpg,IsHouse,1,109.189.128.151,"",,0.3409,f
2686987,DJI00808_0.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686988,DJI00808_3.jpg,IsHouse,0,109.189.128.151,"",,0.5227,t
2686989,DJI00809_0.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2686990,DJI00805_1.jpg,IsHouse,1,134.76.172.139,"",,0.2273,f
2686991,DJI00809_2.jpg,IsHouse,0,109.189.128.151,"",,0.7045,t
2686992,DJI00810_2.jpg,IsHouse,1,109.189.128.151,"",,0.0455,f
2686993,DJI00810_3.jpg,IsHouse,1,109.189.128.151,"",,0.0909,f
2686994,DJI00811_1.jpg,IsHouse,0,109.189.128.151,"",,0.1818,f
2686995,DJI00808_1.jpg,IsHouse,1,109.189.128.151,"",,0.25,f
2686996,DJI00808_2.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2686997,DJI00808_3.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2686998,DJI00809_0.jpg,IsHouse,0,109.189.128.151,"",,0.4318,f
2686999,DJI00809_1.jpg,IsHouse,0,109.189.128.151,"",,0.5455,t
2687000,DJI00809_2.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2687001,DJI00809_3.jpg,IsHouse,1,109.189.128.151,"",,0.1818,f
2687002,DJI00810_0.jpg,IsHouse,1,109.189.128.151,"",,0.1818,f
2687003,DJI00810_1.jpg,IsHouse,1,109.189.128.151,"",,0.25,f
2687004,DJI00811_0.jpg,IsHouse,1,109.189.128.151,"",,0.0455,f
2687005,DJI00811_2.jpg,IsHouse,1,109.189.128.151,"",,0.1818,f
2687006,DJI00809_2.jpg,IsHouse,1,134.76.172.139,"",,0.2727,f
2687007,DJI00806_2.jpg,IsHouse,1,109.189.128.151,"",,0.1818,f
2687008,DJI00812_1.jpg,IsHouse,0,109.189.128.151,"",,0.2727,f
2687009,DJI00806_2.jpg,IsHouse,1,134.76.172.139,"",,0.1818,f
2687010,DJI00810_2.jpg,IsHouse,1,81.232.78.189,"",,0.0455,f
2687011,DJI00812_3.jpg,IsHouse,0,109.189.128.151,"",,0.0909,f
2687012,DJI00813_1.jpg,IsHouse,1,109.189.128.151,"",,0.2273,f
2687013,DJI00811_1.jpg,IsHouse,0,81.232.78.189,"",,0.1818,f
2687014,DJI00811_3.jpg,IsHouse,0,109.189.128.151,"",,0.0909,f
2687015,DJI00812_0.jpg,IsHouse,1,109.189.128.151,"",,0.0227,f
2687016,DJI00810_3.jpg,IsHouse,1,81.232.78.189,"",,0.0909,f
2687017,DJI00813_0.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2687018,DJI00811_0.jpg,IsHouse,1,81.232.78.189,"",,0.0455,f
2687019,DJI00813_2.jpg,IsHouse,1,109.189.128.151,"",,0.3182,f
2687020,DJI00812_2.jpg,IsHouse,1,109.189.128.151,"",,0.1136,f
2687021,DJI00811_2.jpg,IsHouse,1,81.232.78.189,"",,0.1818,f
2687022,DJI00811_3.jpg,IsHouse,0,81.232.78.189,"",,0.0909,f
2687023,DJI00812_3.jpg,IsHouse,0,70.54.72.133,"",,0.0909,f
2687024,DJI00813_0.jpg,IsHouse,1,70.54.72.133,"",,0.2727,f
2687025,DJI00812_2.jpg,IsHouse,1,81.232.78.189,"",,0.1136,f
2687026,DJI00814_1.jpg,IsHouse,0,70.54.72.133,"",,0.75,t
2687027,DJI00814_3.jpg,IsHouse,1,70.54.72.133,"",,0.0227,f
2687028,DJI00815_1.jpg,IsHouse,0,70.54.72.133,"",,0.7955,t
2687029,DJI00813_3.jpg,IsHouse,1,109.189.128.151,"",,0.2955,f
2687030,DJI00814_1.jpg,IsHouse,1,109.189.128.151,"",,0.3864,f
2687031,DJI00814_2.jpg,IsHouse,1,109.189.128.151,"",,0.2727,f
2687032,DJI00812_0.jpg,IsHouse,1,81.232.78.189,"",,0.0227,f
2687033,DJI00812_1.jpg,IsHouse,0,81.232.78.189,"",,0.2727,f
2687034,DJI00813_1.jpg,IsHouse,0,70.54.72.133,"",,0.7727,t
2687035,DJI00813_2.jpg,IsHouse,0,70.54.72.133,"",,0.8636,t
2687036,DJI00812_3.jpg,IsHouse,0,81.232.78.189,"",,0.0909,f
2687037,DJI00814_0.jpg,IsHouse,1,109.189.128.151,"",,0,f
2687038,DJI00812_2.jpg,IsHouse,1,70.54.72.133,"",,0.1136,f
2687039,DJI00813_3.jpg,IsHouse,1,70.54.72.133,"",,0.2955,f
2687040,DJI00814_0.jpg,IsHouse,1,70.54.72.133,"",,0,f
2687041,DJI00814_2.jpg,IsHouse,1,70.54.72.133,"",,0.2727,f
2687042,DJI00816_0.jpg,IsHouse,0,70.54.72.133,"",,0.8636,t
2687043,DJI00816_2.jpg,IsHouse,0,70.54.72.133,"",,0.8409,t
2687044,DJI00817_0.jpg,IsHouse,0,70.54.72.133,"",,0.8409,t
2687045,DJI00815_1.jpg,IsHouse,1,101.171.170.161,"",,0.0682,f
2687046,DJI00814_0.jpg,IsHouse,1,81.232.78.189,"",,0,f
2687047,DJI00815_0.jpg,IsHouse,0,70.54.72.133,"",,0.9091,t
2687048,DJI00815_2.jpg,IsHouse,1,70.54.72.133,"",,0.0455,f
2687049,DJI00815_3.jpg,IsHouse,1,70.54.72.133,"",,0.0682,f
2687050,DJI00816_1.jpg,IsHouse,0,70.54.72.133,"",,0.8636,t
2687051,DJI00816_3.jpg,IsHouse,0,70.54.72.133,"",,0.9091,t
2687052,DJI00817_1.jpg,IsHouse,0,70.54.72.133,"",,0.8182,t
2687053,DJI00815_3.jpg,IsHouse,1,101.171.170.161,"",,0.0682,f
2687054,DJI00814_3.jpg,IsHouse,1,101.171.170.161,"",,0.0227,f
2687055,DJI00815_0.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687056,DJI00817_0.jpg,IsHouse,1,101.171.170.161,"",,0.0682,f
2687057,DJI00817_3.jpg,IsHouse,1,101.171.170.161,"",,0.0227,f
2687058,DJI00818_1.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687059,DJI00818_2.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687060,DJI00815_2.jpg,IsHouse,1,101.171.170.161,"",,0.0455,f
2687061,DJI00816_1.jpg,IsHouse,1,101.171.170.161,"",,0.0455,f
2687062,DJI00817_2.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687063,DJI00818_0.jpg,IsHouse,0,88.105.113.141,"",,0,f
2687064,DJI00818_2.jpg,IsHouse,1,88.105.113.141,"",,0,f
2687065,DJI00819_1.jpg,IsHouse,1,101.171.170.161,"",,0.0227,f
2687066,DJI00816_0.jpg,IsHouse,1,101.171.170.161,"",,0.0682,f
2687067,DJI00816_2.jpg,IsHouse,1,101.171.170.161,"",,0.0455,f
2687068,DJI00816_3.jpg,IsHouse,1,101.171.170.161,"",,0.0455,f
2687069,DJI00817_1.jpg,IsHouse,1,101.171.170.161,"",,0.0682,f
2687070,DJI00818_0.jpg,IsHouse,0,101.171.170.161,"",,0,f
2687071,DJI00817_2.jpg,IsHouse,1,88.105.113.141,"",,0,f
2687072,DJI00817_3.jpg,IsHouse,1,88.105.113.141,"",,0.0227,f
2687073,DJI00818_1.jpg,IsHouse,1,88.105.113.141,"",,0,f
2687074,DJI00819_2.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687075,DJI00820_1.jpg,IsHouse,1,154.20.235.83,"",,0.4773,f
2687076,DJI00820_3.jpg,IsHouse,1,154.20.235.83,"",,0.4318,f
2687077,DJI00820_1.jpg,IsHouse,0,129.25.184.245,"",,0.9318,t
2687078,DJI00821_1.jpg,IsHouse,1,154.20.235.83,"",,0.0227,f
2687079,DJI00821_0.jpg,IsHouse,1,129.25.184.245,"",,0,f
2687080,DJI00818_3.jpg,IsHouse,1,101.171.170.161,"",,0,f
2687081,DJI00819_0.jpg,IsHouse,1,101.171.170.161,"",,0.0227,f
2687082,DJI00818_3.jpg,IsHouse,1,88.105.113.141,"",,0,f
2687083,DJI00819_3.jpg,IsHouse,1,154.20.235.83,"",,0.0227,f
2687084,DJI00820_0.jpg,IsHouse,1,154.20.235.83,"",,0.0455,f
